id,organ_id,frequency,"name","created_at","updated_at","deleted_at"
511,NULL,1058,"тургур",NULL,NULL,NULL
512,NULL,1057,"mm",NULL,NULL,NULL
513,NULL,1057,"сист",NULL,NULL,NULL
514,NULL,1055,"активни",NULL,NULL,NULL
515,NULL,1055,"реч",NULL,NULL,NULL
516,NULL,1054,"декстра",NULL,NULL,NULL
517,NULL,1052,"очни",NULL,NULL,NULL
518,NULL,1049,"опер",NULL,NULL,NULL
519,NULL,1049,"спокойни",NULL,NULL,NULL
520,33,1048,"глезените",NULL,"2020-05-17 14:15:36",NULL
521,NULL,1046,"периферните",NULL,NULL,NULL
522,NULL,1044,"o",NULL,NULL,NULL
523,NULL,1044,"гдп",NULL,NULL,NULL
524,NULL,1038,"половина",NULL,NULL,NULL
525,NULL,1035,"преглед",NULL,NULL,NULL
526,NULL,1027,"респираторна",NULL,NULL,NULL
527,NULL,1025,"pedis",NULL,NULL,NULL
528,NULL,1024,"дефицит",NULL,NULL,NULL
529,NULL,1023,"пулсац",NULL,NULL,NULL
530,NULL,1022,"спокойна",NULL,NULL,NULL
531,NULL,1015,"влажна",NULL,NULL,NULL
532,NULL,1014,"вибрационен",NULL,NULL,NULL
533,NULL,1007,"чувствителност",NULL,NULL,NULL
534,NULL,1005,"лапаротомия",NULL,NULL,NULL
535,NULL,1004,"урина",NULL,NULL,NULL
536,NULL,991,"бл",NULL,NULL,NULL
537,NULL,988,"аритм",NULL,NULL,NULL
538,NULL,987,"перкуторни",NULL,NULL,NULL
539,NULL,983,"десностранна",NULL,NULL,NULL
540,NULL,983,"периферен",NULL,NULL,NULL
541,11,979,"щт",NULL,"2020-05-17 14:16:41",NULL
542,NULL,978,"изкривявания",NULL,NULL,NULL
543,NULL,975,"мастна",NULL,NULL,NULL
544,NULL,975,"неврологична",NULL,NULL,NULL
545,NULL,969,"обучена",NULL,NULL,NULL
546,NULL,967,"подвижни",NULL,NULL,NULL
547,NULL,967,"психическо",NULL,NULL,NULL
548,NULL,961,"съхранена",NULL,NULL,NULL
549,NULL,955,"си",NULL,NULL,NULL
550,NULL,954,"допир",NULL,NULL,NULL
551,NULL,952,"гинеколог",NULL,NULL,NULL
552,NULL,951,"основа",NULL,NULL,NULL
553,11,951,"щитов",NULL,"2020-05-17 14:16:55",NULL
554,NULL,945,"шепотна",NULL,NULL,NULL
555,NULL,943,"св",NULL,NULL,NULL
556,NULL,942,"оцветени",NULL,NULL,NULL
557,NULL,939,"еласт",NULL,NULL,NULL
558,NULL,929,"еластичност",NULL,NULL,NULL
559,NULL,924,"приб",NULL,NULL,NULL
560,NULL,923,"артериални",NULL,NULL,NULL
561,NULL,922,"пръснати",NULL,NULL,NULL
562,NULL,921,"горни",NULL,NULL,NULL
563,NULL,920,"втори",NULL,NULL,NULL
564,NULL,919,"систолен",NULL,NULL,NULL
565,NULL,918,"hg",NULL,NULL,NULL
566,NULL,917,"захар",NULL,NULL,NULL
567,NULL,916,"г",NULL,NULL,NULL
568,NULL,915,"ка",NULL,NULL,NULL
569,NULL,905,"развита",NULL,NULL,NULL
570,NULL,899,"ло",NULL,NULL,NULL
571,NULL,899,"неоточни",NULL,NULL,NULL
572,NULL,898,"болки",NULL,NULL,NULL
573,NULL,895,"тр",NULL,NULL,NULL
574,NULL,890,"гл",NULL,NULL,NULL
575,NULL,890,"патологична",NULL,NULL,NULL
576,NULL,889,"авто",NULL,NULL,NULL
577,NULL,887,"разш",NULL,NULL,NULL
578,NULL,884,"периферна",NULL,NULL,NULL
579,NULL,875,"умин",NULL,NULL,NULL
580,NULL,873,"фреквенция",NULL,NULL,NULL
581,NULL,872,"варикозни",NULL,NULL,NULL
582,NULL,871,"ласег",NULL,NULL,NULL
583,NULL,864,"но",NULL,NULL,NULL
584,NULL,863,"изразен",NULL,NULL,NULL
585,NULL,859,"мъж",NULL,NULL,NULL
586,NULL,856,"дъги",NULL,NULL,NULL
587,NULL,854,"съхранени",NULL,NULL,NULL
588,NULL,848,"млечна",NULL,NULL,NULL
589,NULL,841,"координационни",NULL,NULL,NULL
590,NULL,840,"коремна",NULL,NULL,NULL
591,NULL,840,"суха",NULL,NULL,NULL
592,NULL,836,"еднакви",NULL,NULL,NULL
593,NULL,836,"уголемена",NULL,NULL,NULL
594,NULL,834,"момента",NULL,NULL,NULL
595,NULL,833,"ж",NULL,NULL,NULL
596,NULL,833,"тъкан",NULL,NULL,NULL
597,NULL,830,"мекоеластични",NULL,NULL,NULL
598,NULL,830,"цианоза",NULL,NULL,NULL
599,NULL,827,"несе",NULL,NULL,NULL
600,NULL,827,"физ",NULL,NULL,NULL
601,NULL,826,"лявата",NULL,NULL,NULL
602,NULL,823,"нистагъм",NULL,NULL,NULL
603,NULL,819,"f",NULL,NULL,NULL
604,NULL,818,"пат",NULL,NULL,NULL
605,26,815,"гръд",NULL,"2020-05-17 14:17:32",NULL
606,NULL,814,"пс",NULL,NULL,NULL
607,NULL,814,"шиен",NULL,NULL,NULL
608,NULL,812,"симетр",NULL,NULL,NULL
609,NULL,809,"собствена",NULL,NULL,NULL
610,NULL,808,"видимо",NULL,NULL,NULL
611,NULL,805,"n",NULL,NULL,NULL
612,NULL,805,"вляво",NULL,NULL,NULL
613,NULL,804,"отклонение",NULL,NULL,NULL
614,NULL,802,"интактни",NULL,NULL,NULL
615,NULL,802,"правилен",NULL,NULL,NULL
616,NULL,800,"муск",NULL,NULL,NULL
617,NULL,797,"ps",NULL,NULL,NULL
618,NULL,797,"динамика",NULL,NULL,NULL
619,NULL,796,"аортата",NULL,NULL,NULL
620,NULL,796,"арсд",NULL,NULL,NULL
621,NULL,796,"добри",NULL,NULL,NULL
622,NULL,796,"одс",NULL,NULL,NULL
623,NULL,796,"отдел",NULL,NULL,NULL
624,NULL,795,"бил",NULL,NULL,NULL
625,NULL,786,"развит",NULL,NULL,NULL
626,NULL,784,"хиперстеничен",NULL,NULL,NULL
627,NULL,781,"небни",NULL,NULL,NULL
628,NULL,780,"дясната",NULL,NULL,NULL
629,NULL,775,"акн",NULL,NULL,NULL
630,NULL,770,"ех",NULL,NULL,NULL
631,NULL,768,"бми",NULL,NULL,NULL
632,NULL,768,"оросени",NULL,NULL,NULL
633,NULL,766,"d",NULL,NULL,NULL
634,5,763,"кожата",NULL,"2020-05-17 14:17:58",NULL
635,NULL,760,"двата",NULL,NULL,NULL
636,2,760,"коремен",NULL,"2020-05-17 14:18:09",NULL
637,26,758,"гръдни",NULL,"2020-05-17 14:19:02",NULL
638,NULL,757,"проходим",NULL,NULL,NULL
639,NULL,756,"зр",NULL,NULL,NULL
640,NULL,753,"срединна",NULL,NULL,NULL
641,NULL,749,"афебр",NULL,NULL,NULL
642,NULL,749,"повод",NULL,NULL,NULL
643,NULL,749,"сьстояние",NULL,NULL,NULL
644,NULL,747,"диабетна",NULL,NULL,NULL
645,NULL,744,"идем",NULL,NULL,NULL
646,NULL,742,"бели",NULL,NULL,NULL
647,NULL,741,"нарушена",NULL,NULL,NULL
648,NULL,739,"места",NULL,NULL,NULL
649,NULL,739,"неразширени",NULL,NULL,NULL
650,NULL,739,"оточна",NULL,NULL,NULL
651,NULL,738,"нормофрекв",NULL,NULL,NULL
652,NULL,734,"форма",NULL,NULL,NULL
653,NULL,733,"дробове",NULL,NULL,NULL
654,NULL,732,"p",NULL,NULL,NULL
655,NULL,729,"акт",NULL,NULL,NULL
656,NULL,727,"сух",NULL,NULL,NULL
657,NULL,726,"проходими",NULL,NULL,NULL
658,NULL,725,"нестабилен",NULL,NULL,NULL
659,NULL,724,"проба",NULL,NULL,NULL
660,NULL,720,"везикул",NULL,NULL,NULL
661,NULL,720,"вижда",NULL,NULL,NULL
662,NULL,720,"запаз",NULL,NULL,NULL
663,NULL,720,"формация",NULL,NULL,NULL
664,NULL,719,"колостома",NULL,NULL,NULL
665,34,716,"анус",NULL,"2020-05-17 14:20:27",NULL
666,NULL,714,"венозен",NULL,NULL,NULL
667,2,714,"корема",NULL,"2020-05-17 14:20:39",NULL
668,NULL,711,"мускулатура",NULL,NULL,NULL
669,NULL,709,"пасивни",NULL,NULL,NULL
670,NULL,709,"позиция",NULL,NULL,NULL
671,NULL,706,"двуст",NULL,NULL,NULL
672,NULL,704,"полиневритен",NULL,NULL,NULL
673,NULL,700,"физикални",NULL,NULL,NULL
674,26,698,"гръдният",NULL,"2020-05-17 14:20:51",NULL
675,NULL,698,"квл",NULL,NULL,NULL
676,NULL,697,"опипва",NULL,NULL,NULL
677,NULL,696,"слабо",NULL,NULL,NULL
678,NULL,694,"полиневропатия",NULL,NULL,NULL
679,NULL,693,"тахикардична",NULL,NULL,NULL
680,NULL,692,"фрекв",NULL,NULL,NULL
681,NULL,691,"да",NULL,NULL,NULL
682,NULL,691,"екзофталм",NULL,NULL,NULL
683,NULL,691,"оплаквания",NULL,NULL,NULL
684,NULL,690,"конф",NULL,NULL,NULL
685,NULL,690,"пост",NULL,NULL,NULL
686,NULL,687,"намалено",NULL,NULL,NULL
687,NULL,685,"стена",NULL,NULL,NULL
688,NULL,684,"розово",NULL,NULL,NULL
689,NULL,681,"вдясно",NULL,NULL,NULL
690,NULL,678,"увелич",NULL,NULL,NULL
691,NULL,676,"контактна",NULL,NULL,NULL
692,NULL,676,"латентна",NULL,NULL,NULL
693,NULL,675,"плп",NULL,NULL,NULL
694,NULL,675,"синистра",NULL,NULL,NULL
695,NULL,673,"ност",NULL,NULL,NULL
696,NULL,671,"магистрални",NULL,NULL,NULL
697,NULL,671,"оживени",NULL,NULL,NULL
698,NULL,669,"двустрано",NULL,NULL,NULL
699,NULL,668,"дадени",NULL,NULL,NULL
700,NULL,667,"cm",NULL,NULL,NULL
701,NULL,659,"артерия",NULL,NULL,NULL
702,NULL,659,"претер",NULL,NULL,NULL
703,NULL,658,"наляво",NULL,NULL,NULL
704,NULL,656,"подкожна",NULL,NULL,NULL
705,1,655,"белодробни",NULL,"2020-05-17 14:21:28",NULL
706,NULL,654,"бел",NULL,NULL,NULL
707,NULL,652,"вале",NULL,NULL,NULL
708,NULL,652,"затруднена",NULL,NULL,NULL
709,NULL,649,"възраста",NULL,NULL,NULL
710,NULL,648,"сок",NULL,NULL,NULL
711,NULL,646,"долавя",NULL,NULL,NULL
712,NULL,643,"атаксия",NULL,NULL,NULL
713,NULL,643,"дорз",NULL,NULL,NULL
714,NULL,641,"венозна",NULL,NULL,NULL
715,NULL,638,"перкуторно",NULL,NULL,NULL
716,NULL,638,"ритмични",NULL,NULL,NULL
717,NULL,637,"достъпни",NULL,NULL,NULL
718,NULL,633,"обриви",NULL,NULL,NULL
719,4,633,"сърдечен",NULL,"2020-05-17 14:21:50",NULL
720,NULL,632,"хиперемирани",NULL,NULL,NULL
721,NULL,631,"личн",NULL,NULL,NULL
722,NULL,631,"оцветена",NULL,NULL,NULL
723,NULL,631,"резекция",NULL,NULL,NULL
724,NULL,631,"собс",NULL,NULL,NULL
725,NULL,630,"обучение",NULL,NULL,NULL
726,NULL,628,"мускулен",NULL,NULL,NULL
727,NULL,627,"чест",NULL,NULL,NULL
728,NULL,624,"паравертебрално",NULL,NULL,NULL
729,NULL,621,"нервно",NULL,NULL,NULL
730,NULL,620,"патологично",NULL,NULL,NULL
731,NULL,617,"добър",NULL,NULL,NULL
732,NULL,616,"год",NULL,NULL,NULL
733,NULL,615,"или",NULL,NULL,NULL
734,NULL,614,"неболезнена",NULL,NULL,NULL
735,NULL,614,"перист",NULL,NULL,NULL
736,NULL,614,"херния",NULL,NULL,NULL
737,NULL,609,"установява",NULL,NULL,NULL
738,NULL,604,"движение",NULL,NULL,NULL
739,NULL,601,"i",NULL,NULL,NULL
740,NULL,601,"нарушения",NULL,NULL,NULL
741,NULL,600,"надкостни",NULL,NULL,NULL
742,NULL,599,"във",NULL,NULL,NULL
743,NULL,599,"налеп",NULL,NULL,NULL
744,NULL,598,"очила",NULL,NULL,NULL
745,NULL,598,"я",NULL,NULL,NULL
746,NULL,597,"болезнена",NULL,NULL,NULL
747,NULL,597,"изследване",NULL,NULL,NULL
748,NULL,596,"инд",NULL,NULL,NULL
749,NULL,596,"око",NULL,NULL,NULL
750,NULL,596,"ускорена",NULL,NULL,NULL
751,NULL,593,"цветно",NULL,NULL,NULL
752,NULL,587,"дискоординационен",NULL,NULL,NULL
753,NULL,586,"белодробен",NULL,NULL,NULL
754,NULL,586,"двигателна",NULL,NULL,NULL
755,NULL,586,"средно",NULL,NULL,NULL
756,NULL,585,"гладка",NULL,NULL,NULL
757,NULL,582,"билатералис",NULL,NULL,NULL
758,NULL,582,"постоперативен",NULL,NULL,NULL
759,NULL,579,"bmi",NULL,NULL,NULL
760,3,579,"крайник",NULL,"2020-05-17 14:22:31",NULL
761,NULL,579,"наднормено",NULL,NULL,NULL
762,NULL,578,"везикулярно",NULL,NULL,NULL
763,NULL,578,"охраненост",NULL,NULL,NULL
764,29,576,"крака",NULL,"2020-05-17 14:22:55",NULL
765,NULL,574,"операт",NULL,NULL,NULL
766,NULL,573,"правилни",NULL,NULL,NULL
767,NULL,571,"снижени",NULL,NULL,NULL
768,NULL,569,"тазобедрени",NULL,NULL,NULL
769,NULL,568,"парестезии",NULL,NULL,NULL
770,NULL,568,"повърхност",NULL,NULL,NULL
771,NULL,566,"средни",NULL,NULL,NULL
772,NULL,564,"ппс",NULL,NULL,NULL
773,2,563,"пъпа",NULL,"2020-05-17 14:23:26",NULL
774,NULL,560,"фаринкс",NULL,NULL,NULL
775,NULL,554,"долен",NULL,NULL,NULL
776,NULL,552,"подвижна",NULL,NULL,NULL
777,4,551,"сьрдечни",NULL,"2020-05-17 14:23:42",NULL
778,NULL,549,"отговарящ",NULL,NULL,NULL
779,NULL,546,"неуголемена",NULL,NULL,NULL
780,4,546,"сьрдечна",NULL,"2020-05-17 14:23:54",NULL
781,NULL,545,"респ",NULL,NULL,NULL
782,24,545,"ставите",NULL,"2020-05-17 14:24:11",NULL
783,NULL,544,"мургава",NULL,NULL,NULL
784,NULL,542,"смрд",NULL,NULL,NULL
785,NULL,541,"напрегната",NULL,NULL,NULL
786,NULL,538,"огр",NULL,NULL,NULL
787,NULL,538,"удмин",NULL,NULL,NULL
788,NULL,537,"ритмично",NULL,NULL,NULL
789,NULL,537,"хрипчета",NULL,NULL,NULL
790,NULL,534,"полова",NULL,NULL,NULL
791,28,533,"ръцете",NULL,"2020-05-17 14:24:30",NULL
792,NULL,532,"анализатори",NULL,NULL,NULL
793,NULL,530,"лечение",NULL,NULL,NULL
794,NULL,530,"обрив",NULL,NULL,NULL
795,NULL,530,"оперативна",NULL,NULL,NULL
796,NULL,526,"задов",NULL,NULL,NULL
797,NULL,525,"степен",NULL,NULL,NULL
798,NULL,524,"отд",NULL,NULL,NULL
799,NULL,523,"удара",NULL,NULL,NULL
800,NULL,522,"квадрант",NULL,NULL,NULL
801,NULL,521,"налепи",NULL,NULL,NULL
802,NULL,520,"бледорозова",NULL,NULL,NULL
803,35,518,"простата",NULL,"2020-05-17 14:25:00",NULL
804,NULL,518,"ръб",NULL,NULL,NULL
805,NULL,516,"орг",NULL,NULL,NULL
806,3,513,"крайника",NULL,"2020-05-17 14:25:11",NULL
807,NULL,513,"липсващи",NULL,NULL,NULL
808,NULL,512,"бол",NULL,NULL,NULL
809,NULL,512,"гин",NULL,NULL,NULL
810,7,511,"шията",NULL,"2020-05-17 14:25:20",NULL
811,NULL,510,"дълб",NULL,NULL,NULL
812,NULL,509,"вибрационна",NULL,NULL,NULL
813,NULL,509,"чд",NULL,NULL,NULL
814,NULL,508,"еластична",NULL,NULL,NULL
815,NULL,508,"колянна",NULL,NULL,NULL
816,NULL,503,"еденични",NULL,NULL,NULL
817,NULL,503,"указания",NULL,NULL,NULL
818,4,502,"сърдечния",NULL,"2020-05-17 14:25:33",NULL
819,NULL,500,"набелязани",NULL,NULL,NULL
820,NULL,500,"неболезнени",NULL,NULL,NULL
821,1,498,"дихателни",NULL,"2020-05-17 14:25:55",NULL
822,NULL,497,"ок",NULL,NULL,NULL
823,NULL,496,"емоционално",NULL,NULL,NULL
824,NULL,494,"един",NULL,NULL,NULL
825,NULL,493,"долна",NULL,NULL,NULL
826,NULL,493,"къс",NULL,NULL,NULL
827,NULL,492,"dorsalis",NULL,NULL,NULL
828,NULL,491,"всички",NULL,NULL,NULL
829,NULL,491,"откл",NULL,NULL,NULL
830,NULL,490,"рефл",NULL,NULL,NULL
831,NULL,490,"симптоми",NULL,NULL,NULL
832,NULL,489,"областа",NULL,NULL,NULL
833,NULL,488,"неугол",NULL,NULL,NULL
834,NULL,487,"двустранна",NULL,NULL,NULL
835,NULL,486,"гонартроза",NULL,NULL,NULL
836,NULL,486,"към",NULL,NULL,NULL
837,NULL,486,"мекоеластична",NULL,NULL,NULL
838,NULL,486,"сим",NULL,NULL,NULL
839,NULL,483,"горен",NULL,NULL,NULL
840,NULL,483,"ригидност",NULL,NULL,NULL
841,NULL,482,"ph",NULL,NULL,NULL
842,NULL,479,"везиколарно",NULL,NULL,NULL
843,NULL,479,"симетрично",NULL,NULL,NULL
844,NULL,478,"целия",NULL,NULL,NULL
845,NULL,477,"асцит",NULL,NULL,NULL
846,NULL,477,"операция",NULL,NULL,NULL
847,NULL,477,"плътност",NULL,NULL,NULL
848,NULL,475,"частична",NULL,NULL,NULL
849,NULL,473,"цвят",NULL,NULL,NULL
850,NULL,471,"торакс",NULL,NULL,NULL
851,NULL,469,"аортен",NULL,NULL,NULL
852,NULL,467,"белег",NULL,NULL,NULL
853,NULL,467,"рнсд",NULL,NULL,NULL
854,NULL,467,"соматичен",NULL,NULL,NULL
855,NULL,466,"тотална",NULL,NULL,NULL
856,NULL,465,"лицето",NULL,NULL,NULL
857,NULL,463,"хрип",NULL,NULL,NULL
858,NULL,459,"афибрилен",NULL,NULL,NULL
859,NULL,459,"прояви",NULL,NULL,NULL
860,NULL,459,"чист",NULL,NULL,NULL
861,NULL,458,"множество",NULL,NULL,NULL
862,NULL,457,"пропагация",NULL,NULL,NULL
863,NULL,456,"лезия",NULL,NULL,NULL
864,NULL,456,"структура",NULL,NULL,NULL
865,NULL,455,"изтръпване",NULL,NULL,NULL
866,NULL,455,"пътища",NULL,NULL,NULL
867,NULL,453,"статуса",NULL,NULL,NULL
868,NULL,452,"ар",NULL,NULL,NULL
869,NULL,452,"плътна",NULL,NULL,NULL
870,NULL,448,"линия",NULL,NULL,NULL
871,NULL,446,"отг",NULL,NULL,NULL
872,NULL,446,"тибиалис",NULL,NULL,NULL
873,NULL,444,"лим",NULL,NULL,NULL
874,NULL,443,"паравертебрална",NULL,NULL,NULL
875,NULL,443,"ръце",NULL,NULL,NULL
876,NULL,442,"уроб",NULL,NULL,NULL
877,NULL,442,"чревна",NULL,NULL,NULL
878,NULL,441,"паренхимни",NULL,NULL,NULL
879,NULL,441,"средства",NULL,NULL,NULL
880,NULL,439,"пов",NULL,NULL,NULL
881,NULL,438,"вътрешен",NULL,NULL,NULL
882,NULL,438,"дясното",NULL,NULL,NULL
883,NULL,438,"ограничена",NULL,NULL,NULL
884,NULL,438,"пос",NULL,NULL,NULL
885,NULL,436,"деформация",NULL,NULL,NULL
886,NULL,435,"апсихотичен",NULL,NULL,NULL
887,NULL,435,"общ",NULL,NULL,NULL
888,NULL,434,"гинекологичен",NULL,NULL,NULL
889,NULL,432,"усилена",NULL,NULL,NULL
890,NULL,431,"карцином",NULL,NULL,NULL
891,NULL,431,"сс",NULL,NULL,NULL
892,NULL,430,"астеничен",NULL,NULL,NULL
893,NULL,429,"нпп",NULL,NULL,NULL
894,NULL,428,"възр",NULL,NULL,NULL
895,NULL,427,"зеници",NULL,NULL,NULL
896,NULL,427,"налични",NULL,NULL,NULL
897,NULL,426,"диспансерен",NULL,NULL,NULL
898,NULL,426,"централна",NULL,NULL,NULL
899,NULL,424,"висцеромегалия",NULL,NULL,NULL
900,NULL,423,"терапия",NULL,NULL,NULL
901,NULL,421,"зачервена",NULL,NULL,NULL
902,NULL,421,"краката",NULL,NULL,NULL
903,NULL,421,"храносмилателна",NULL,NULL,NULL
904,NULL,420,"говор",NULL,NULL,NULL
905,NULL,419,"ниско",NULL,NULL,NULL
906,NULL,418,"пълен",NULL,NULL,NULL
907,NULL,417,"нал",NULL,NULL,NULL
908,NULL,417,"първи",NULL,NULL,NULL
909,NULL,416,"обиколка",NULL,NULL,NULL
910,NULL,415,"перисталктика",NULL,NULL,NULL
911,NULL,415,"сьрд",NULL,NULL,NULL
912,NULL,415,"усилен",NULL,NULL,NULL
913,NULL,414,"ii",NULL,NULL,NULL
914,NULL,414,"l",NULL,NULL,NULL
915,NULL,414,"сравнително",NULL,NULL,NULL
916,NULL,414,"съдечен",NULL,NULL,NULL
917,NULL,413,"отриц",NULL,NULL,NULL
918,NULL,412,"зрит",NULL,NULL,NULL
919,NULL,411,"самостоятелна",NULL,NULL,NULL
920,NULL,410,"десния",NULL,NULL,NULL
921,NULL,410,"уголемен",NULL,NULL,NULL
922,NULL,407,"тбс",NULL,NULL,NULL
923,NULL,407,"хс",NULL,NULL,NULL
924,NULL,406,"тела",NULL,NULL,NULL
925,NULL,406,"черво",NULL,NULL,NULL
926,NULL,404,"кожна",NULL,NULL,NULL
927,NULL,403,"съм",NULL,NULL,NULL
928,NULL,401,"дмкл",NULL,NULL,NULL
929,NULL,401,"изместен",NULL,NULL,NULL
930,NULL,401,"улв",NULL,NULL,NULL
931,NULL,399,"обезитас",NULL,NULL,NULL
932,NULL,399,"смутена",NULL,NULL,NULL
933,NULL,398,"външен",NULL,NULL,NULL
934,NULL,397,"хоризонтален",NULL,NULL,NULL
935,NULL,396,"деформирани",NULL,NULL,NULL
936,NULL,396,"пресбиопия",NULL,NULL,NULL
937,NULL,395,"лигавица",NULL,NULL,NULL
938,NULL,395,"сor",NULL,NULL,NULL
939,NULL,394,"едри",NULL,NULL,NULL
940,NULL,391,"минута",NULL,NULL,NULL
941,NULL,390,"ампутирана",NULL,NULL,NULL
942,NULL,390,"ограничен",NULL,NULL,NULL
943,NULL,387,"t",NULL,NULL,NULL
944,NULL,386,"задовол",NULL,NULL,NULL
945,NULL,386,"унг",NULL,NULL,NULL
946,NULL,385,"дразнене",NULL,NULL,NULL
947,NULL,384,"коляно",NULL,NULL,NULL
948,NULL,383,"левия",NULL,NULL,NULL
949,NULL,383,"частично",NULL,NULL,NULL
950,NULL,382,"блумберг",NULL,NULL,NULL
951,NULL,382,"необл",NULL,NULL,NULL
952,NULL,382,"оперативно",NULL,NULL,NULL
953,NULL,382,"част",NULL,NULL,NULL
954,NULL,380,"хиперемия",NULL,NULL,NULL
955,NULL,379,"рп",NULL,NULL,NULL
956,NULL,379,"хиперсонорен",NULL,NULL,NULL
957,NULL,379,"централен",NULL,NULL,NULL
958,NULL,377,"хиперстенен",NULL,NULL,NULL
959,NULL,377,"швз",NULL,NULL,NULL
960,NULL,376,"неувелич",NULL,NULL,NULL
961,NULL,376,"оперирана",NULL,NULL,NULL
962,NULL,376,"отстранена",NULL,NULL,NULL
963,NULL,375,"отрича",NULL,NULL,NULL
964,NULL,375,"сухож",NULL,NULL,NULL
965,NULL,374,"бронхоспазъм",NULL,NULL,NULL
966,NULL,373,"деиствителната",NULL,NULL,NULL
967,NULL,373,"хъркащи",NULL,NULL,NULL
968,NULL,372,"жива",NULL,NULL,NULL
969,NULL,372,"изостр",NULL,NULL,NULL
970,NULL,372,"огнищна",NULL,NULL,NULL
971,NULL,372,"променени",NULL,NULL,NULL
972,NULL,370,"ампутация",NULL,NULL,NULL
973,NULL,370,"помощни",NULL,NULL,NULL
974,NULL,369,"ум",NULL,NULL,NULL
975,NULL,367,"положителен",NULL,NULL,NULL
976,NULL,367,"удар",NULL,NULL,NULL
977,NULL,366,"алб",NULL,NULL,NULL
978,NULL,366,"рег",NULL,NULL,NULL
979,NULL,365,"белодробните",NULL,NULL,NULL
980,NULL,365,"нормофреквентно",NULL,NULL,NULL
981,NULL,364,"адекв",NULL,NULL,NULL
982,NULL,363,"дишанекор",NULL,NULL,NULL
983,NULL,362,"прешлени",NULL,NULL,NULL
984,NULL,360,"секрет",NULL,NULL,NULL
985,NULL,359,"лигав",NULL,NULL,NULL
